customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
CUST_13483,25,20000,RENT,2.0,PERSONAL,D,2500,15.7,1,0.13,N,2
CUST_13484,24,92259,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.49,0,0.07,N,4
CUST_13485,21,20000,RENT,2.0,PERSONAL,C,2500,13.79,0,0.13,Y,3
CUST_13486,25,37560,RENT,2.0,DEBTCONSOLIDATION,F,12500,18.62,1,0.33,N,3
CUST_13487,26,92400,MORTGAGE,8.0,MEDICAL,A,14500,7.88,0,0.16,N,4
CUST_13488,24,80400,MORTGAGE,8.0,PERSONAL,C,10000,11.66,1,0.12,N,2
CUST_13489,25,45000,RENT,1.0,MEDICAL,B,12500,10.37,0,0.28,N,3
CUST_13490,22,92496,MORTGAGE,2.0,EDUCATION,A,10200,7.49,0,0.11,N,4
CUST_13491,23,46000,RENT,1.0,EDUCATION,B,12500,11.11,0,0.27,N,2
CUST_13492,26,46800,RENT,0.0,EDUCATION,B,12500,11.86,0,0.27,N,3
CUST_13493,21,49000,RENT,5.0,VENTURE,A,12500,7.49,0,0.26,N,4
CUST_13494,26,44000,RENT,4.0,HOMEIMPROVEMENT,G,12500,22.11,1,0.28,Y,2
CUST_13495,23,92500,MORTGAGE,5.0,EDUCATION,A,2500,7.49,0,0.03,N,2
CUST_13496,22,50000,RENT,4.0,MEDICAL,A,12500,7.29,0,0.25,N,2
CUST_13497,25,92700,MORTGAGE,5.0,VENTURE,C,1500,14.65,0,0.02,Y,2
CUST_13498,22,92700,MORTGAGE,1.0,VENTURE,A,9250,7.9,0,0.1,N,3
CUST_13499,24,50000,RENT,0.0,DEBTCONSOLIDATION,A,12500,7.88,0,0.25,N,3
CUST_13500,26,92700,MORTGAGE,6.0,EDUCATION,B,1500,9.63,0,0.02,N,2
CUST_13501,23,92700,MORTGAGE,2.0,VENTURE,B,25000,10.99,0,0.27,N,4
CUST_13502,24,34800,OWN,8.0,VENTURE,B,1700,10.38,0,0.05,N,2
CUST_13503,22,34800,OWN,4.0,MEDICAL,C,7350,14.22,0,0.21,N,2
CUST_13504,23,92700,MORTGAGE,2.0,EDUCATION,A,5000,8.94,0,0.05,N,4
CUST_13505,26,92795,MORTGAGE,10.0,MEDICAL,B,19000,10.37,0,0.2,N,4
CUST_13506,26,34656,OWN,2.0,PERSONAL,A,5500,7.51,0,0.16,N,2
CUST_13507,25,93000,MORTGAGE,9.0,VENTURE,D,12000,16.77,0,0.13,Y,4
CUST_13508,21,52000,RENT,5.0,MEDICAL,B,12500,10.99,0,0.24,N,3
CUST_13509,25,93000,MORTGAGE,1.0,VENTURE,A,12000,6.62,0,0.13,N,2
CUST_13510,24,54996,RENT,0.0,MEDICAL,C,12500,12.87,0,0.23,N,2
CUST_13511,23,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.02,N,4
CUST_13512,26,51000,RENT,10.0,DEBTCONSOLIDATION,E,12500,14.18,1,0.25,N,4
CUST_13513,22,93000,MORTGAGE,6.0,MEDICAL,A,3600,7.9,0,0.04,N,3
CUST_13514,26,93000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8000,6.99,0,0.09,N,2
CUST_13515,26,93000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.06,N,3
CUST_13516,25,93000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2000,15.23,0,0.02,N,4
CUST_13517,24,34500,OWN,8.0,EDUCATION,B,2000,11.71,0,0.06,N,3
CUST_13518,23,81000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,16000,11.99,1,0.2,N,3
CUST_13519,22,60000,RENT,6.0,PERSONAL,B,12500,10.59,0,0.21,N,4
CUST_13520,24,60000,RENT,4.0,EDUCATION,B,12500,11.49,0,0.21,N,2
CUST_13521,23,60000,RENT,4.0,PERSONAL,B,12500,10.25,0,0.21,N,3
CUST_13522,25,60000,RENT,4.0,EDUCATION,B,12500,11.89,0,0.21,N,2
CUST_13523,24,54000,RENT,2.0,VENTURE,E,12500,14.5,1,0.23,N,4
CUST_13524,22,62000,RENT,6.0,MEDICAL,A,12500,7.29,0,0.2,N,2
CUST_13525,22,63000,RENT,2.0,EDUCATION,B,12500,10.25,0,0.2,N,3
CUST_13526,26,93000,MORTGAGE,4.0,PERSONAL,C,5600,13.48,0,0.06,Y,4
CUST_13527,22,65000,RENT,1.0,EDUCATION,A,12500,6.91,0,0.19,N,2
CUST_13528,26,93000,MORTGAGE,8.0,MEDICAL,A,17500,7.51,0,0.19,N,4
CUST_13529,23,65000,RENT,0.0,EDUCATION,B,12500,11.48,0,0.19,N,4
CUST_13530,23,93000,OWN,7.0,VENTURE,C,25000,12.73,0,0.27,N,3
CUST_13531,25,93000,MORTGAGE,5.0,MEDICAL,A,12000,7.88,0,0.13,N,4
CUST_13532,23,93000,OWN,7.0,VENTURE,B,10000,9.88,0,0.11,N,3
CUST_13533,21,93000,MORTGAGE,4.0,EDUCATION,C,9800,12.73,0,0.11,N,3
CUST_13534,24,70000,RENT,3.0,HOMEIMPROVEMENT,A,12500,7.88,0,0.18,N,3
CUST_13535,25,80400,RENT,2.0,VENTURE,A,12500,9.38,0,0.16,N,2
CUST_13536,23,84000,RENT,0.0,DEBTCONSOLIDATION,A,12500,6.54,0,0.15,N,4
CUST_13537,24,73000,RENT,6.0,DEBTCONSOLIDATION,D,12500,6.0,1,0.17,N,2
CUST_13538,23,34188,OWN,4.0,VENTURE,A,3200,7.14,0,0.09,N,3
CUST_13539,26,95000,RENT,3.0,MEDICAL,C,12500,12.61,0,0.13,N,2
CUST_13540,24,93000,MORTGAGE,3.0,VENTURE,C,18000,11.78,0,0.19,Y,3
CUST_13541,23,93000,MORTGAGE,5.0,VENTURE,A,3000,7.12,0,0.03,N,3
CUST_13542,22,93000,MORTGAGE,6.0,VENTURE,B,7500,10.99,0,0.08,N,4
CUST_13543,25,93080,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8450,13.49,0,0.09,Y,2
CUST_13544,24,110000,RENT,1.0,DEBTCONSOLIDATION,B,12500,9.62,0,0.11,N,4
CUST_13545,25,93200,MORTGAGE,9.0,EDUCATION,D,25000,15.58,0,0.27,Y,4
CUST_13546,22,93218,MORTGAGE,5.0,MEDICAL,B,12000,11.49,0,0.13,N,3
CUST_13547,22,93240,MORTGAGE,6.0,PERSONAL,A,7000,9.63,0,0.08,N,2
CUST_13548,26,93450,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,11.26,0,0.13,N,2
CUST_13549,22,30000,RENT,0.0,MEDICAL,B,12600,11.99,1,0.42,N,4
CUST_13550,25,42504,RENT,0.0,MEDICAL,B,12600,11.26,0,0.3,N,3
CUST_13551,25,93500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,14000,12.23,0,0.15,N,4
CUST_13552,26,93500,MORTGAGE,9.0,VENTURE,D,6250,14.83,0,0.07,Y,3
CUST_13553,24,47250,RENT,5.0,EDUCATION,B,12600,11.83,0,0.27,N,2
CUST_13554,22,74000,RENT,6.0,PERSONAL,B,12600,10.65,0,0.17,N,3
CUST_13555,22,110000,RENT,3.0,DEBTCONSOLIDATION,B,12600,10.75,0,0.11,N,2
CUST_13556,23,69360,MORTGAGE,4.0,MEDICAL,B,9600,10.99,1,0.12,N,4
CUST_13557,24,93600,MORTGAGE,4.0,MEDICAL,A,3600,5.42,0,0.04,N,2
CUST_13558,22,140250,RENT,3.0,EDUCATION,A,12600,6.92,0,0.07,N,4
CUST_13559,22,93600,MORTGAGE,6.0,EDUCATION,B,5000,9.99,0,0.05,N,2
CUST_13560,21,93600,MORTGAGE,5.0,EDUCATION,B,25000,10.36,0,0.27,N,3
CUST_13561,25,69360,MORTGAGE,2.0,MEDICAL,F,22000,19.79,1,0.27,Y,3
CUST_13562,25,93600,MORTGAGE,9.0,DEBTCONSOLIDATION,B,20000,10.62,0,0.21,N,3
CUST_13563,23,23000,RENT,3.0,EDUCATION,C,12700,14.27,1,0.55,Y,4
CUST_13564,22,93600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.06,N,2
CUST_13565,22,81996,MORTGAGE,6.0,PERSONAL,B,10000,11.46,1,0.12,N,3
CUST_13566,23,70000,RENT,0.0,VENTURE,A,12700,7.49,0,0.18,N,2
CUST_13567,22,52000,RENT,3.0,MEDICAL,D,12750,18.25,1,0.25,N,4
CUST_13568,25,94000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,30000,10.65,0,0.32,N,4
CUST_13569,23,94000,MORTGAGE,1.0,PERSONAL,A,13000,6.03,0,0.14,N,4
CUST_13570,22,94000,MORTGAGE,6.0,PERSONAL,C,35000,15.23,0,0.37,Y,4
CUST_13571,24,32000,RENT,4.0,HOMEIMPROVEMENT,B,12800,12.42,1,0.4,N,3
CUST_13572,23,38500,RENT,8.0,DEBTCONSOLIDATION,A,12800,8.9,1,0.33,N,4
CUST_13573,26,94000,MORTGAGE,8.0,PERSONAL,A,15000,6.17,0,0.16,N,2
CUST_13574,24,94000,MORTGAGE,4.0,EDUCATION,B,25000,11.49,0,0.27,N,4
CUST_13575,22,40000,RENT,0.0,MEDICAL,A,12800,8.9,1,0.32,N,2
CUST_13576,21,40000,RENT,4.0,VENTURE,B,12800,12.69,1,0.32,N,2
CUST_13577,23,40000,RENT,5.0,EDUCATION,D,12800,16.0,1,0.32,Y,3
CUST_13578,25,94000,MORTGAGE,5.0,MEDICAL,B,20000,10.99,0,0.21,N,4
CUST_13579,26,42000,RENT,4.0,EDUCATION,B,12800,10.59,0,0.3,N,2
CUST_13580,22,44400,RENT,3.0,EDUCATION,C,12800,12.73,0,0.29,N,2
CUST_13581,26,94000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,7.68,0,0.05,N,3
CUST_13582,22,42200,RENT,6.0,VENTURE,D,12800,15.21,1,0.3,N,2
CUST_13583,23,46000,RENT,2.0,EDUCATION,F,12800,19.41,1,0.28,Y,3
CUST_13584,26,52992,RENT,6.0,HOMEIMPROVEMENT,A,12800,5.42,0,0.24,N,4
CUST_13585,22,94200,MORTGAGE,6.0,PERSONAL,B,20000,8.88,0,0.21,N,2
CUST_13586,23,94200,MORTGAGE,6.0,EDUCATION,A,18000,6.54,0,0.19,N,3
CUST_13587,22,94342,MORTGAGE,4.0,EDUCATION,B,2400,10.59,0,0.03,N,4
CUST_13588,25,94400,MORTGAGE,4.0,PERSONAL,A,35000,7.49,0,0.37,N,3
CUST_13589,24,56000,RENT,0.0,EDUCATION,B,12800,10.99,0,0.23,N,4
CUST_13590,26,94500,OWN,10.0,VENTURE,A,2000,5.42,0,0.02,N,2
CUST_13591,25,94500,MORTGAGE,5.0,HOMEIMPROVEMENT,B,13500,10.0,0,0.14,N,2
CUST_13592,23,58000,RENT,1.0,MEDICAL,B,12800,12.42,0,0.22,N,2
CUST_13593,23,60000,RENT,2.0,DEBTCONSOLIDATION,B,12800,10.59,0,0.21,N,4
CUST_13594,22,94692,MORTGAGE,5.0,EDUCATION,B,20000,11.49,0,0.21,N,4
CUST_13595,26,60000,RENT,7.0,VENTURE,C,12800,12.84,0,0.21,N,2
CUST_13596,23,94800,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,14.27,0,0.06,Y,3
CUST_13597,26,94800,MORTGAGE,10.0,DEBTCONSOLIDATION,A,14000,6.03,0,0.15,N,4
CUST_13598,23,82800,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,9.76,1,0.14,N,2
CUST_13599,23,94940,MORTGAGE,4.0,VENTURE,A,2000,5.42,0,0.02,N,3
CUST_13600,23,94965,MORTGAGE,3.0,EDUCATION,C,8000,13.22,0,0.08,N,2
CUST_13601,25,94976,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.74,0,0.21,N,3
CUST_13602,23,64000,RENT,6.0,EDUCATION,C,12800,14.35,0,0.2,Y,4
CUST_13603,23,95000,MORTGAGE,0.0,VENTURE,B,10000,9.91,0,0.11,N,3
CUST_13604,23,95000,MORTGAGE,7.0,EDUCATION,A,19000,7.51,0,0.2,N,4
CUST_13605,21,71232,RENT,5.0,VENTURE,D,12800,14.96,0,0.18,N,4
CUST_13606,23,95000,MORTGAGE,4.0,MEDICAL,A,4400,7.9,0,0.05,N,3
CUST_13607,24,77385,RENT,4.0,MEDICAL,A,12800,7.49,0,0.17,N,4
CUST_13608,23,70550,MORTGAGE,7.0,MEDICAL,A,15000,8.9,1,0.18,N,4
CUST_13609,23,95000,MORTGAGE,7.0,EDUCATION,A,35000,7.9,0,0.37,N,4
CUST_13610,24,78600,RENT,0.0,HOMEIMPROVEMENT,D,12800,14.11,1,0.16,Y,4
CUST_13611,25,103000,RENT,9.0,HOMEIMPROVEMENT,D,12800,15.7,0,0.12,Y,4
CUST_13612,24,95000,MORTGAGE,1.0,PERSONAL,B,7450,12.69,0,0.08,N,4
CUST_13613,22,95000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,24000,7.9,0,0.25,N,4
CUST_13614,22,95000,MORTGAGE,4.0,EDUCATION,A,6400,7.9,0,0.07,N,4
CUST_13615,24,95000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.11,N,4
CUST_13616,24,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,12.69,0,0.16,N,2
CUST_13617,26,35000,RENT,10.0,MEDICAL,B,12875,10.99,1,0.37,N,2
CUST_13618,26,95000,MORTGAGE,10.0,PERSONAL,A,6600,7.51,0,0.07,N,4
CUST_13619,22,31760,RENT,3.0,PERSONAL,B,12875,12.53,1,0.41,N,4
CUST_13620,26,95000,MORTGAGE,10.0,VENTURE,C,15000,15.96,0,0.16,Y,2
CUST_13621,21,44000,RENT,0.0,EDUCATION,D,12875,15.31,1,0.29,N,2
CUST_13622,22,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7200,11.49,0,0.08,N,2
CUST_13623,24,58155,RENT,8.0,HOMEIMPROVEMENT,E,12950,16.82,0,0.22,N,4
CUST_13624,22,50000,RENT,0.0,DEBTCONSOLIDATION,B,13000,12.42,0,0.26,N,2
CUST_13625,23,95000,MORTGAGE,8.0,MEDICAL,C,7200,14.79,0,0.08,Y,4
CUST_13626,23,44000,RENT,1.0,EDUCATION,E,13000,18.39,1,0.3,Y,3
CUST_13627,22,50000,RENT,3.0,MEDICAL,C,13000,12.23,0,0.26,N,3
CUST_13628,26,50000,RENT,0.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.26,N,3
CUST_13629,22,33716,OWN,6.0,EDUCATION,A,13750,6.92,0,0.41,N,2
CUST_13630,26,95000,MORTGAGE,1.0,PERSONAL,B,24000,10.99,0,0.25,N,3
CUST_13631,23,44000,RENT,0.0,HOMEIMPROVEMENT,F,13000,17.26,1,0.3,Y,3
CUST_13632,23,95000,MORTGAGE,7.0,VENTURE,B,12000,11.99,0,0.13,N,3
CUST_13633,26,50000,RENT,0.0,MEDICAL,C,13000,12.09,0,0.26,N,3
CUST_13634,26,95000,MORTGAGE,9.0,EDUCATION,D,25000,16.89,0,0.26,Y,2
CUST_13635,24,45996,RENT,1.0,MEDICAL,C,13000,13.47,1,0.28,Y,2
CUST_13636,24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,28000,16.49,1,0.34,Y,3
CUST_13637,24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,35000,11.99,0,0.37,N,2
CUST_13638,25,52000,RENT,3.0,PERSONAL,D,13000,15.31,0,0.25,Y,2
CUST_13639,25,95000,MORTGAGE,5.0,VENTURE,B,18000,10.99,0,0.19,N,3
CUST_13640,22,95000,MORTGAGE,0.0,EDUCATION,A,10400,5.42,0,0.11,N,4
CUST_13641,22,52128,RENT,6.0,VENTURE,A,13000,8.94,0,0.25,N,2
CUST_13642,23,95000,MORTGAGE,3.0,MEDICAL,A,9950,8.49,0,0.1,N,4
CUST_13643,24,95000,MORTGAGE,4.0,MEDICAL,C,5750,13.48,0,0.06,Y,4
CUST_13644,22,48000,RENT,3.0,HOMEIMPROVEMENT,A,13000,7.88,1,0.27,N,3
CUST_13645,22,95000,MORTGAGE,2.0,MEDICAL,B,5000,10.59,0,0.05,N,2
CUST_13646,25,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,11.49,0,0.16,N,3
CUST_13647,24,95000,OWN,4.0,HOMEIMPROVEMENT,C,10000,15.23,0,0.11,Y,3
CUST_13648,26,54000,RENT,3.0,HOMEIMPROVEMENT,E,13000,17.93,0,0.24,Y,2
CUST_13649,22,95000,MORTGAGE,0.0,MEDICAL,A,9000,8.49,0,0.09,N,2
CUST_13650,25,55000,RENT,9.0,HOMEIMPROVEMENT,A,13000,7.51,0,0.24,N,4
CUST_13651,23,95000,MORTGAGE,6.0,EDUCATION,C,20000,14.17,0,0.21,Y,4
CUST_13652,22,33600,OWN,4.0,PERSONAL,C,12000,13.06,0,0.36,Y,4
CUST_13653,23,83000,MORTGAGE,7.0,EDUCATION,B,24175,11.11,1,0.29,N,2
CUST_13654,26,95000,MORTGAGE,1.0,VENTURE,B,15000,10.37,0,0.16,N,4
CUST_13655,24,56000,RENT,2.0,DEBTCONSOLIDATION,B,13000,11.83,0,0.23,N,4
CUST_13656,24,95000,OWN,8.0,PERSONAL,C,4800,13.43,0,0.05,N,3
CUST_13657,23,33600,OWN,4.0,VENTURE,A,4000,5.79,0,0.12,N,4
CUST_13658,23,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,6.92,0,0.05,N,3
CUST_13659,26,95000,MORTGAGE,9.0,VENTURE,D,17000,15.65,0,0.18,N,2
CUST_13660,25,95000,MORTGAGE,8.0,EDUCATION,B,6800,9.63,0,0.07,N,4
CUST_13661,22,60000,RENT,6.0,VENTURE,B,13000,9.99,0,0.22,N,4
CUST_13662,21,33600,OWN,6.0,PERSONAL,C,9600,13.98,0,0.29,Y,4
CUST_13663,24,95000,MORTGAGE,0.0,MEDICAL,B,12000,10.36,0,0.13,N,4
CUST_13664,22,95000,MORTGAGE,0.0,MEDICAL,A,6875,6.54,0,0.07,N,2
CUST_13665,22,60000,RENT,0.0,DEBTCONSOLIDATION,A,13000,8.94,0,0.22,N,2
CUST_13666,25,62000,RENT,2.0,HOMEIMPROVEMENT,A,13000,6.91,0,0.21,N,2
CUST_13667,24,33600,OWN,8.0,VENTURE,A,2500,6.39,0,0.07,N,3
CUST_13668,22,95000,MORTGAGE,1.0,EDUCATION,C,7200,12.23,0,0.08,Y,4
CUST_13669,21,33600,OWN,5.0,MEDICAL,A,10000,7.88,0,0.3,N,2
CUST_13670,26,95000,MORTGAGE,10.0,EDUCATION,A,7275,6.91,0,0.08,N,4
CUST_13671,22,64000,RENT,7.0,EDUCATION,D,13000,14.11,0,0.2,Y,3
CUST_13672,24,95000,OWN,8.0,EDUCATION,E,25000,16.32,0,0.26,N,3
CUST_13673,21,33600,OWN,5.0,VENTURE,B,3000,11.83,0,0.09,N,4
CUST_13674,24,65000,RENT,6.0,EDUCATION,C,13000,13.49,0,0.2,Y,2
CUST_13675,23,95000,MORTGAGE,2.0,VENTURE,A,4000,7.88,0,0.04,N,3
CUST_13676,22,65000,RENT,3.0,EDUCATION,E,13000,16.82,0,0.2,Y,4
CUST_13677,22,95000,MORTGAGE,6.0,MEDICAL,A,12000,7.51,0,0.13,N,3
CUST_13678,24,65004,RENT,0.0,VENTURE,B,13000,10.99,0,0.2,N,2
CUST_13679,24,95000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,18000,7.88,0,0.19,N,2
CUST_13680,25,95000,MORTGAGE,4.0,EDUCATION,A,6500,7.14,0,0.07,N,3
CUST_13681,23,60000,RENT,3.0,MEDICAL,A,13000,7.66,1,0.22,N,4
CUST_13682,21,95000,MORTGAGE,5.0,VENTURE,A,15000,7.49,0,0.16,N,2
CUST_13683,24,67500,RENT,1.0,VENTURE,C,13000,13.98,0,0.19,Y,3
CUST_13684,26,95000,MORTGAGE,0.0,EDUCATION,D,20000,14.96,0,0.21,N,3
CUST_13685,26,95000,MORTGAGE,10.0,VENTURE,B,5000,9.88,0,0.05,N,2
CUST_13686,24,95000,MORTGAGE,8.0,VENTURE,D,16000,15.33,0,0.17,N,3
CUST_13687,23,95000,MORTGAGE,7.0,EDUCATION,C,15000,12.73,0,0.16,Y,4
CUST_13688,24,95000,MORTGAGE,2.0,VENTURE,B,20000,10.62,0,0.21,N,4
CUST_13689,24,95000,MORTGAGE,2.0,EDUCATION,A,5000,7.88,0,0.05,N,3
CUST_13690,23,69996,RENT,8.0,EDUCATION,B,13000,11.58,0,0.19,N,3
CUST_13691,22,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.13,N,4
CUST_13692,23,95000,OWN,2.0,EDUCATION,A,10900,7.74,0,0.11,N,4
CUST_13693,24,70000,RENT,0.0,HOMEIMPROVEMENT,A,13000,7.9,0,0.19,N,3
CUST_13694,26,95000,OWN,0.0,MEDICAL,A,1000,8.94,0,0.01,N,4
CUST_13695,23,95000,MORTGAGE,7.0,PERSONAL,F,25000,18.78,0,0.26,N,4
CUST_13696,24,70000,RENT,2.0,DEBTCONSOLIDATION,B,13000,10.0,0,0.19,N,2
CUST_13697,26,95000,OWN,5.0,EDUCATION,A,8000,7.49,0,0.08,N,2
CUST_13698,23,95000,MORTGAGE,7.0,EDUCATION,B,14400,11.83,0,0.15,N,3
CUST_13699,23,83000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,1,0.24,N,4
CUST_13700,23,83000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5000,14.61,1,0.06,N,2
CUST_13701,24,75000,RENT,3.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.17,N,4
CUST_13702,21,83000,MORTGAGE,5.0,PERSONAL,C,15000,12.84,1,0.18,Y,4
CUST_13703,23,95000,MORTGAGE,7.0,PERSONAL,A,6000,7.68,0,0.06,N,3
CUST_13704,25,95000,MORTGAGE,0.0,VENTURE,A,4000,8.0,0,0.04,N,4
CUST_13705,23,75000,RENT,6.0,DEBTCONSOLIDATION,A,13000,6.91,0,0.17,N,2
CUST_13706,21,33009,OWN,5.0,VENTURE,B,12000,11.48,0,0.36,N,4
CUST_13707,23,33004,OWN,5.0,EDUCATION,A,5000,8.59,0,0.15,N,4
CUST_13708,25,75000,RENT,4.0,DEBTCONSOLIDATION,B,13000,11.48,0,0.17,N,4
CUST_13709,23,76000,RENT,3.0,MEDICAL,C,13000,13.48,0,0.17,Y,2
CUST_13710,22,95000,MORTGAGE,3.0,PERSONAL,A,10000,9.07,0,0.11,N,3
CUST_13711,24,95000,MORTGAGE,4.0,PERSONAL,B,25000,10.08,0,0.26,N,4
CUST_13712,25,83195,RENT,9.0,PERSONAL,B,13000,11.71,0,0.16,N,3
CUST_13713,24,84000,RENT,3.0,MEDICAL,B,13000,11.83,0,0.15,N,3
CUST_13714,25,95000,MORTGAGE,7.0,PERSONAL,A,5000,7.43,0,0.05,N,2
CUST_13715,25,95004,OWN,9.0,EDUCATION,B,2800,9.91,0,0.03,N,3
CUST_13716,23,86000,RENT,6.0,EDUCATION,B,13000,10.62,0,0.15,N,3
CUST_13717,21,83004,MORTGAGE,2.0,DEBTCONSOLIDATION,D,10000,15.28,1,0.12,N,4
CUST_13718,24,95004,MORTGAGE,0.0,MEDICAL,C,18000,13.35,0,0.19,N,3
CUST_13719,25,87000,RENT,6.0,DEBTCONSOLIDATION,A,13000,7.29,0,0.15,N,2
CUST_13720,26,95004,MORTGAGE,10.0,HOMEIMPROVEMENT,B,24250,8.88,0,0.26,N,3
CUST_13721,24,95004,MORTGAGE,8.0,VENTURE,A,16000,5.79,0,0.17,N,4
CUST_13722,23,90000,RENT,4.0,DEBTCONSOLIDATION,C,13000,12.73,0,0.14,N,2
CUST_13723,25,95004,MORTGAGE,9.0,EDUCATION,A,18000,7.51,0,0.19,N,4
CUST_13724,23,95004,MORTGAGE,4.0,VENTURE,A,10000,7.51,0,0.11,N,4
CUST_13725,22,95004,OWN,6.0,EDUCATION,B,7200,10.95,0,0.08,N,4
CUST_13726,24,90000,RENT,0.0,PERSONAL,A,13000,8.94,0,0.14,N,4
CUST_13727,25,95111,MORTGAGE,9.0,PERSONAL,C,18000,14.72,0,0.19,N,4
CUST_13728,24,83290,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,9.32,1,0.07,N,3
CUST_13729,23,95327,OWN,4.0,VENTURE,A,4325,7.74,0,0.05,N,2
CUST_13730,21,95400,MORTGAGE,0.0,PERSONAL,A,12000,5.42,0,0.13,N,2
CUST_13731,26,95400,MORTGAGE,8.0,PERSONAL,C,5000,12.68,0,0.05,N,3
CUST_13732,26,69700,RENT,4.0,MEDICAL,D,13000,14.42,1,0.16,Y,2
CUST_13733,24,110000,RENT,4.0,DEBTCONSOLIDATION,A,13000,8.9,0,0.12,N,2
CUST_13734,26,110400,RENT,9.0,EDUCATION,A,13000,7.9,0,0.12,N,3
CUST_13735,24,95610,MORTGAGE,8.0,VENTURE,B,6000,10.99,0,0.06,N,4
CUST_13736,23,95620,MORTGAGE,7.0,EDUCATION,D,13500,14.96,0,0.14,Y,4
CUST_13737,24,90100,RENT,6.0,MEDICAL,B,13000,12.69,1,0.12,N,4
CUST_13738,24,33000,OWN,7.0,VENTURE,A,14000,7.49,0,0.42,N,2
CUST_13739,23,120000,RENT,7.0,PERSONAL,B,13000,11.71,0,0.11,N,4
CUST_13740,26,108000,RENT,3.0,HOMEIMPROVEMENT,D,13000,15.99,1,0.12,Y,3
CUST_13741,24,83904,MORTGAGE,8.0,DEBTCONSOLIDATION,D,16000,16.07,1,0.19,Y,4
CUST_13742,25,96000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,21000,14.65,0,0.22,N,3
CUST_13743,24,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,35000,7.9,0,0.36,N,4
CUST_13744,25,96000,MORTGAGE,4.0,VENTURE,B,10925,12.69,0,0.11,N,4
CUST_13745,22,71400,MORTGAGE,4.0,MEDICAL,C,21600,15.27,1,0.26,Y,2
CUST_13746,22,96000,MORTGAGE,0.0,EDUCATION,A,3000,7.9,0,0.03,N,3
CUST_13747,22,96000,MORTGAGE,4.0,EDUCATION,B,5500,12.69,0,0.06,N,3
CUST_13748,25,96000,MORTGAGE,9.0,PERSONAL,D,35000,18.25,0,0.36,Y,2
CUST_13749,22,96000,MORTGAGE,6.0,EDUCATION,C,6000,13.49,0,0.06,N,3
CUST_13750,23,96000,MORTGAGE,4.0,PERSONAL,A,9000,6.62,0,0.09,N,4
CUST_13751,25,96000,MORTGAGE,9.0,MEDICAL,A,14000,6.03,0,0.15,N,3
CUST_13752,23,96000,MORTGAGE,5.0,PERSONAL,A,1500,6.62,0,0.02,N,3
CUST_13753,26,96000,MORTGAGE,10.0,HOMEIMPROVEMENT,E,24000,19.42,0,0.25,N,4
CUST_13754,25,57840,RENT,5.0,MEDICAL,B,13600,9.99,0,0.24,N,2
CUST_13755,24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.05,N,4
CUST_13756,25,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.36,N,3
CUST_13757,25,68000,RENT,2.0,DEBTCONSOLIDATION,B,13600,10.0,0,0.2,N,3
CUST_13758,22,70000,RENT,5.0,PERSONAL,A,13600,7.29,0,0.19,N,4
CUST_13759,24,96000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4800,11.99,0,0.05,N,3
CUST_13760,26,96000,MORTGAGE,3.0,PERSONAL,A,10000,5.42,0,0.1,N,3
